Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](-[C;D1:3])=[O;D1:5]$[C;D3:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[C;D3:5](-[C;D2:6]):[N;D2:7]:[C;D3:8]:1=[O;D1:9]>>[C;D3:1]-[C;D3:2](-[C;D3:8](=[O;D1:9])-[O;D2:12]-[C;D2:11]-[C:10])=[O;D1:13].[N;D1:3]-[N;D1:14].[N;D1:4]-[C;D3:5](-[C;D2:6])=[N;D1:7]	1	1	293	Cc1ccc(Cc2nnc(C(C)N)c(=O)[nH]2)cc1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](=[O;D1:3])-[C;D4:5](-[F:6])(-[F:7])-[F:8]$[C;D3:1]:[C;D3:4]:1:[C;D3:3](:[C;D2:2]):[O;D2:7]:[C;D2:6]:[N;D2:5]:1>>[C;D3:6](-[O;D2:10]-[C;D2:9]-[C:8])(-[O;D2:11]-[C;D2:12]-[C:13])-[O;D2:14]-[C;D2:15]-[C:16].[C;D3:1]:[C;D3:4](:[C;D3:3](:[C;D2:2])-[O;D1:7])-[N;D1:5]	1	1	104	Cc1c(N)ccc2ocnc12
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](=[O;D1:3])-[O;D2:5]-[C:6]-[C:7]:1:[C:8]:[C:9]:[C:10]:[C:11]:[C:12]:1$[C;D2:1]-[C;D3:2](-[N;D2:3]-[C;D3:4](=[O;D1:5])-[O;D2:6]-[C;D2:7]-[C;D3:8])-[C;D2:9]>>[C;D2:7](-[C;D3:8])-[O;D1:10].[C;D2:1]-[C;D3:2](-[C;D3:4](=[O;D1:5])-[O;D1:6])-[C;D2:9].[N;D2:3](=[N;D2+:12]=[N;D1-:11])-[P;D4:13](=[O;D1:14])(-[C;D3:15]:1:[C:16]:[C:17]:[C:18]:[C:19]:[C:20]:1)-[C;D3:21]:2:[C:22]:[C:23]:[C:24]:[C:25]:[C:26]:2	1	1	9152	CC(C)(C)OC(=O)N[C@@H]1CC[C@H](N)C1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](=[O;D1:3])-[O;D2:5]-[C:6]-[C:7]:1:[C:8]:[C:9]:[C:10]:[C:11]:[C:12]:1$[C;D3:1]-[C;D2:2]-[N;D3:3](-[C;D2:4])-[C;D2:5]>>[C;D3:1]-[C;D2:2]-[I;D1:6].[N;D2:3](-[C;D2:4])-[C;D2:5]	1	1	1309	CC(C)(C)OC(=O)NC[C@@H](N)CN1CCC(Oc2ccc(F)cc2)CC1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](=[O;D1:3])-[O;D2:5]-[C:6]-[C:7]:1:[C:8]:[C:9]:[C:10]:[C:11]:[C:12]:1$[C;D3:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](-[C;D4:5](-[F:6])(-[F:7])-[F:8]):[C;D2:9]:[S;D2:10]:1>>[C;D3:4](-[C;D4:5](-[F:6])(-[F:7])-[F:8])(-[C;D2:9]-[Br;D1:12])=[O;D1:11].[C;D3:1]-[C;D3:2](-[N;D1:3])=[S;D1:10]	1	1	879	C[C@H](N)c1nc(C(F)(F)F)cs1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:4](=[O;D1:3])-[O;D2:5]-[C:6]-[C:7]:1:[C:8]:[C:9]:[C:10]:[C:11]:[C:12]:1$[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D3:3](=[O;D1:4])(-[C;D3:5])-[O;D1:6].[C;D3:1]-[N;D1:2]	1	1	2425	CC(N)C(C)NC(=O)c1ccccc1O
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]$[C:1]-[C:2](-[C:3])(-[C:4])-[O:5]-[C;D3:6](=[O:7])-[N;D2:8]-[C;D3:9](:[C;D2:10]):[C;D2:11]>>[C;D3:9](:[C;D2:10])(:[C;D2:11])-[Cl;D1:12].[C:1]-[C:2](-[C:3])(-[C:4])-[O:5]-[C;D3:6](=[O:7])-[N;D1:8]	1	1	8779	CC1(C)Oc2cc(N)ccc2C(c2ccc(F)cc2)=C1F
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]$[C;D2:1]:[C;D3:2](-[N;D2:3]-[C;D3:4](=[O;D1:5])-[O;D2:6]-[C;D4:7](-[C:8])(-[C:9])-[C:10]):[C;D2:11]>>[C;D2:1]:[C;D3:2](-[C;D3:4](=[O;D1:5])-[O;D1:12]):[C;D2:11].[N;D2:3](=[N;D2+:14]=[N;D1-:13])-[P;D4:15](=[O;D1:16])(-[C;D3:17]:1:[C:18]:[C:19]:[C:20]:[C:21]:[C:22]:1)-[C;D3:23]:2:[C:24]:[C:25]:[C:26]:[C:27]:[C:28]:2.[O;D1:6]-[C;D4:7](-[C:8])(-[C:9])-[C:10]	1	1	2263	COc1cc(C(C)(C)c2cnc(SCc3c(F)cc(N)cc3Cl)n2-c2ccc(F)cc2)ccc1Cl
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]$[C;D2:1]:[C;D3:2](-[N;D2:3]-[C;D3:4](=[O;D1:5])-[O;D2:6]-[C;D4:7](-[C:8])(-[C:9])-[C:10]):[C;D3:11]>>[C;D2:1]:[C;D3:2](-[C;D3:4](=[O;D1:5])-[O;D1:12]):[C;D3:11].[N;D2:3](=[N;D2+:14]=[N;D1-:13])-[P;D4:15](=[O;D1:16])(-[C;D3:17]:1:[C:18]:[C:19]:[C:20]:[C:21]:[C:22]:1)-[C;D3:23]:2:[C:24]:[C:25]:[C:26]:[C:27]:[C:28]:2.[O;D1:6]-[C;D4:7](-[C:8])(-[C:9])-[C:10]	1	1	5109	Cc1cc(N)c(F)c(Br)c1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]$[C;D3:1]-[C;D2:2]-[C;D2:3]#[N;D1:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[C;D1:3]#[N;D1:4]	1	1	449	N#CC[C@H]1CCCC[C@@H]1N
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]$[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9]>>[C;D3:1]-[N;D2:2]-[C;D3:11](-[C;D1:10])=[O;D1:12].[C;D3:3](=[O;D1:4])(-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9])-[O;D2:20]-[C;D3:18](-[O:17]-[C:14](-[C:13])(-[C:15])-[C:16])=[O:19]	1	1	3690	C[C@H](N)c1ncc(F)cc1F
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]$[C;D3:1]-[O;D2:2]-[C;D3:3](:[N;D2:4]:[C:5]:[C:6]):[C;D2:7]>>[C;D3:3](:[N;D2:4]:[C:5]:[C:6])(:[C;D2:7])-[Cl;D1:8].[C;D3:1]-[O;D1:2]	1	1	7007	NC(=O)c1ccc(Oc2ccc3c(c2)CC(N)C3)nc1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]$[C;D3:1]:[C;D3:3](:[C;D3:2])-[Cl;D1:4]>>[Cl;D1:4]-[S;D4:6](=[O;D1:5])(=[O;D1:7])-[Cl;D1:8].[C;D3:1]:[C;D2:3]:[C;D3:2]	1	1	1196	COc1cc(OC)c(Cl)c(N)c1C
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]$[O:1]-[C;D3:2]-1=[C;D2:3]-[C;D3:4](=[O;D1:5])-[N;D3:6](-[C;D3:7])-[C;D3:8]-1=[O;D1:9]>>[O:1]-[C;D3:2]-1=[C;D2:3]-[C;D3:4](=[O;D1:5])-[O;D2:10]-[C;D3:8]-1=[O;D1:9].[N;D1:6]-[C;D3:7]	1	1	2482	COC1=CC(=O)N(c2cc(N)cc(N3C(=O)C=C(C)C3=O)c2)C1=O
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](-[N;D2:6]=[N;D2+:7]):[C;D3:8]:1>>[C:1]:1:[N:2]:[C:3]:[C;D2:4]:[C;D3:5](:[C;D3:8]:1)-[Br;D1:9].[N;D1-:6]=[N;D2+:7]	1	1	3167	COC(=O)c1nc(Br)cc(N)c1OC
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C:1]:[C;D3:2](-[C;D3:3](-[C;D1:4])-[N;D2:5]=[N;D2+:6]):[N:7]>>[C:1]:[C;D3:2](-[C;D3:3](-[C;D1:4])-[Br;D1:8]):[N:7].[N;D1-:5]=[N;D2+:6]	1	1	93	COC(=O)c1c(-c2ccccc2)c(C(C)N)nc2ccc(F)cc12
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C:1]:[C;D3:2](-[C;D3:3](-[N;D2:4]=[N;D2+:5])-[C;D4:6]):[O:7]>>[N;D2:4](=[N;D2+:5])-[P;D4:9](=[O;D1:8])(-[C;D3:10]:1:[C:11]:[C:12]:[C:13]:[C:14]:[C:15]:1)-[C;D3:16]:2:[C:17]:[C:18]:[C:19]:[C:20]:[C:21]:2.[C:1]:[C;D3:2](-[C;D3:3](-[C;D4:6])-[O;D1:22]):[O:7]	1	1	1593	Cc1ccc(C(N)C2(C)COC2)o1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D2:1]-[C;D3:2](-[C;D1:3])-[N;D2:4]=[N;D2+:5]>>[C;D2:1]-[C;D3:2](-[C;D1:3])-[O;D2:10]-[S;D4:7](-[C:6])(=[O:8])=[O:9].[N;D1-:4]=[N;D2+:5]	1	1	9358	CC(=O)N1CCn2c1nc1c2c(=O)n(CCCC[C@@H](C)N)c(=O)n1C
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:5]-[C;D1:4]	1	1	8169	CC(C)(C)OC(=O)N1C[C@H](N)C[C@@H]1CO
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D3:1]-[C;D3:3](-[C;D2:2])-[N;D2:4]=[N;D2+:5]>>[C;D3:1]-[C;D3:3](-[C;D2:2])-[O;D2:14]-[S;D4:11](-[C:10]:1:[C:9]:[C:8]:[C:7](-[C:6]):[C:16]:[C:15]:1)(=[O:12])=[O:13].[N;D1-:4]=[N;D2+:5]	1	1	1793	CC[C@H]1CN(C(=O)OCc2ccccc2)C[C@H]1N
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D3:1]-[C;D3:3](-[C;D2:2])-[N;D2:4]=[N;D2+:5]>>[N;D2:4](=[N;D2+:5])-[P;D4:7](=[O;D1:6])(-[C;D3:8]:1:[C:9]:[C:10]:[C:11]:[C:12]:[C:13]:1)-[C;D3:14]:2:[C:15]:[C:16]:[C:17]:[C:18]:[C:19]:2.[C;D3:1]-[C;D3:3](-[C;D2:2])-[O;D1:20]	1	1	2110	Cc1cc2c(cc1C(F)(F)F)N(C(=O)OC(C)(C)C)CCC[C@@H]2N
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D3:1]:[C;D3:2](-[N;D2:3]=[N;D2+:4]):[C;D2:5]>>[C;D3:1]:[C;D3:2](:[C;D2:5])-[F;D1:6].[N;D1-:3]=[N;D2+:4]	1	1	1212	CCOC(=O)c1ccc(N)c(C)c1F
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[C;D3:1]:[C;D3:2](-[N;D2:3]=[N;D2+:4]):[C;D3:5]>>[C;D3:1]:[C;D3:2](:[C;D3:5])-[F;D1:6].[N;D1-:3]=[N;D2+:4]	1	1	5209	CCOC(=O)c1cc(F)c(N)c(OC(F)F)c1F
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C:1](:[C;D3:2]:[C;D3:3](-[N;D3+:4](=[O;D1:5])-[O;D1-:6]):[C;D3:7]):[N:8]>>[C:1](:[C;D3:2]:[C;D2:3]:[C;D3:7]):[N:8].[N;D3+:4](=[O;D1:5])(-[O;D1-:6])-[O;D1:9]	1	1	7339	CC1Cc2c(F)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C:1]-[C;D3:2]-1=[C;D2:3]-[C;D3:4](=[O;D1:5])-[N;D3:6](-[C;D3:7])-[C;D3:8]-1=[O;D1:9]>>[C:1]-[C;D3:2]-1=[C;D2:3]-[C;D3:4](=[O;D1:5])-[O;D2:10]-[C;D3:8]-1=[O;D1:9].[N;D1:6]-[C;D3:7]	1	1	2482	CC1=CC(=O)N(c2cc(N)cc(NC(=O)OC(C)(C)C)c2)C1=O
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D1:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](:[C;D3:5](:[C;D2:6]):[N;D2:8]:1):[C;D3:7]>>[C;D1:1]-[C;D3:2](=[O;D1:9])-[O;D1:10].[N;D1:3]-[C;D3:4](:[C;D3:5](:[C;D2:6])-[N;D1:8]):[C;D3:7]	1	1	1898	Cc1nc2c(Br)cc(N)cc2[nH]1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D1:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](:[C;D3:5](:[C;D2:6]):[O;D2:8]:1):[C;D3:7]>>[C;D1:1]-[C;D3:2](-[N;D2:3]-[C;D3:4](:[C;D3:5](:[C;D2:6])-[O;D1:9]):[C;D3:7])=[O;D1:8]	1	1	901	Cc1nc2c(Br)cc(N)cc2o1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D1:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](:[C;D3:5](:[C;D2:6]):[O;D2:8]:1):[C;D3:7]>>[C;D1:1]-[C;D4:2](-[O;D2:11]-[C;D2:10]-[C:9])(-[O;D2:12]-[C;D2:13]-[C:14])-[O;D2:15]-[C;D2:16]-[C:17].[N;D1:3]-[C;D3:4](:[C;D3:5](:[C;D2:6])-[O;D1:8]):[C;D3:7]	1	1	7857	Cc1nc2c(O)cc(N)cc2o1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D1:1]-[C;D4:2](-[C;D3:3])(-[C;D3:4](=[O:5])-[N:6])-[C;D3:8](-[C;D3:7])=[O;D1:9]>>[C;D1:1]-[C;D3:2](-[C;D3:3])-[C;D3:4](=[O:5])-[N:6].[C;D3:7]-[C;D3:8](=[O;D1:9])-[O;D2:11]-[C;D1:10]	1	1	3968	CC1(c2ccc(N)cc2)C(=O)Nc2cc(Cl)cc(Cl)c2C1=O
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]-[C;D3:2]:1:[C;D3:3]:2:[C;D3:4]:[N:5]:[C:6]:[N;D2:7]:[N;D3:8]:2:[C;D3:9](-[C;D3:10]):[N;D2:11]:1>>[C;D2:1]-[C;D3:2](-[C;D3:3]:1:[C;D3:4]:[N:5]:[C:6]:[N;D2:7]:[N;D2:8]:1)-[N;D2:11]-[C;D3:9](-[C;D3:10])=[O;D1:12]	1	1	2058	CCc1nc(C2CCCC2)n2nc(-c3cccc(N)c3)[nH]c(=O)c12
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](-[C;D3:5]):[C;D2:6]:[O;D2:7]:1>>[C;D3:4](-[C;D3:5])(-[C;D2:6]-[Br;D1:9])=[O;D1:8].[C;D2:1]-[C;D3:2](-[N;D1:3])=[O;D1:7]	1	1	5737	COC(=O)CCCc1nc(-c2ccccc2N)co1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]-[N;D3:2]-1-[C;D3:3](=[O;D1:4])-[C;D2:5]-[C;D3:6]:[C;D3:8]-1:[C;D3:7]>>[C;D3:3](=[O;D1:4])(-[C;D2:5]-[C;D3:6]:[C;D3:8](:[C;D3:7])-[F;D1:10])-[O;D1:9].[C;D2:1]-[N;D1:2]	1	1	4562	CCCN1C(=O)Cc2cc(N)cc(F)c21
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D2:6]>>[C;D2:1]:[C;D2:2]:[C;D2:6].[N;D2:3](=[O;D1:4])-[O;D1:5]	1	1	1506	CNS(=O)(=O)c1cccc(Oc2ccc(N)cc2)c1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D2:6]>>[C;D2:1]:[C;D2:2]:[C;D2:6].[N;D3+:3](=[O;D1:4])(-[O;D1:5])-[O;D1-:7]	1	1	7169	CN1C(=O)C(C)(C)Nc2cc(N)ccc21
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D2:6]>>[N;D3+:3](-[O;D1-:4])(-[O;D1:5])=[O;D1:7].[C;D2:1]:[C;D2:2]:[C;D2:6]	1	1	3002	C[C@]1(c2cc(N)ccc2F)N=C(N)COC[C@@H]1F
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2](-[N;D3:3](-[C;D2:4])-[C;D2:5]):[C;D3:6]>>[C;D2:1]:[C;D3:2](:[C;D3:6])-[Br;D1:7].[N;D2:3](-[C;D2:4])-[C;D2:5]	1	1	6015	COc1cc(N2CCN(C(C)C)CC2)c(F)cc1N
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2](-[N;D3:3](-[C;D2:4])-[C;D2:5]):[C;D3:6]>>[C;D2:1]:[C;D3:2](:[C;D3:6])-[F;D1:7].[N;D2:3](-[C;D2:4])-[C;D2:5]	1	1	551	COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(C)cc1N
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2](-[O;D2:3]-[C;D3:4]):[C;D3:5]>>[C;D2:1]:[C;D3:2](:[C;D3:5])-[Br;D1:6].[O;D1:3]-[C;D3:4]	1	1	2864	Cc1cc(Oc2ccc(F)cc2F)c(Br)cc1N
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2]:1:[C;D3:3](:[C;D2:4]):[N;D2:5]:[C;D3:6](:[C;D2:7]):[C;D3:9](:[C;D2:8]):[C;D3:10]:1=[O;D1:11]>>[C;D2:1]:[C;D2:2]:[C;D3:3](:[C;D2:4])-[N;D2:5]-[C;D3:6](:[C;D2:7]):[C;D3:9](:[C;D2:8])-[C;D3:10](=[O;D1:11])-[O;D1:12]	1	1	2133	Nc1ccc2[nH]c3ccc(N)cc3c(=O)c2c1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D2:1]:[C;D3:2]:1:[O;D2:3]:[C;D3:4](-[C;D3:5]):[C;D2:6]:[C;D3:7](=[O;D1:8]):[C;D3:9]:1:[C;D2:10]>>[C;D2:1]:[C;D3:2](-[O;D1:3]):[C;D3:9](-[C;D3:7](-[C;D2:6]-[C;D3:4](-[C;D3:5])=[O;D1:11])=[O;D1:8]):[C;D2:10]	1	1	2250	COc1ccc2oc(-c3ccc(N)cc3)cc(=O)c2c1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1](-[C:2](-[C:3])=[O:4]):[C;D3:5](-[N;D3+:6](=[O;D1:7])-[O;D1-:8]):[C;D2:9]>>[N;D3+:6](-[O;D1:7])(-[O;D1-:8])=[O;D1:10].[C;D3:1](-[C:2](-[C:3])=[O:4]):[C;D2:5]:[C;D2:9]	1	1	7101	COc1cc(C(C)=O)c(N)cc1OCc1ccccc1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1](:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D3:6]):[C:7]:[N:8]>>[C;D3:1](:[C;D2:2]:[C;D3:6]):[C:7]:[N:8].[N;D2+:3](=[O;D1:4])=[O;D1:5]	1	1	4249	CCOP(=O)(OCC)C1CCc2c(N)c(C(F)(F)F)cc3[nH]c(=O)c(=O)n1c23
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1](:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D3:6]):[C:7]:[N:8]>>[N;D3+:3](=[O;D1:4])(-[O;D1-:5])-[O;D1:9].[C;D3:1](:[C;D2:2]:[C;D3:6]):[C:7]:[N:8]	1	1	385	COc1c(N)c(F)c(F)c2c1[nH]c(=O)n2-c1ccc(I)cc1F
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1]-[C;D2:2]#[N;D1:3]>>[C;D3:1]-[C;D3:2](-[N;D1:3])=[O;D1:4]	1	1	1219	COc1cc(C#N)ccc1N
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1]-[C;D3:2](-[C;D2:3])-[O;D2:5]-[C;D2:4]>>[C;D3:1]-[C;D3:2](-[C;D2:3])-[O;D1:6].[C;D2:4]-[O;D1:5]	1	1	880	Cc1cc(C2CN(C(=O)OC(C)(C)C)CCO2)ccc1N
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[C;D3:5](-[C;D3:6]):[O;D2:7]:1>>[C;D3:1]-[C;D3:2](-[N;D2:3]-[N;D2:4]-[C;D3:5](-[C;D3:6])=[O;D1:7])=[O;D1:8]	1	1	4558	CC(C)c1nnc(-c2cccc(N)c2)o1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[C;D3:5](-[C;D3:6]):[O;D2:7]:1>>[C;D3:1]-[C;D3:2](-[N;D2:3]-[N;D2:4]-[C;D3:5](-[C;D3:6])=[O;D1:8])=[O;D1:7]	1	1	1087	Nc1ccc(-c2nnc(-c3ccc(Cl)cc3)o2)cc1N
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[N;D2:5]:[N;D2:6]:1>>[C;D3:1]-[C;D2:2]#[N;D1:3].[N;D2+:4](=[N;D1-:5])=[N;D1-:6]	1	1	2	CC(Oc1cccc(Oc2ccccc2N)c1)c1nnn[nH]1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1]-[S;D3:2](-[C;D1:3])=[O;D1:4]>>[O;D1:4]-[O;D1:5].[C;D3:1]-[S;D2:2]-[C;D1:3]	1	1	3299	COc1c(N)cc(C(C)(C)C)cc1S(C)=O
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D2:6]>>[C;D3:1]:[C;D2:2]:[C;D2:6].[N;D2+:3](=[O;D1:4])=[O;D1:5]	1	1	4761	CCOC(=O)Nc1c(N)cccc1C1CCCN(C(=O)C(F)(F)F)C1
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1]:[C;D3:2](-[N;D3+:3](=[O;D1:4])-[O;D1-:5]):[C;D2:6]>>[C;D3:1]:[C;D2:2]:[C;D2:6].[N;D3+:3](=[O;D1:4])(-[O;D1-:5])-[O;D1:7]	1	1	5274	Cc1cc2[nH]nc(-c3ccccc3)c2cc1N
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1]:[C;D3:2](-[O;D2:3]-[C;D3:4]):[C;D2:5]>>[C;D3:1]:[C;D3:2](:[C;D2:5])-[O;D1:6].[O;D1:3]-[C;D3:4]	1	1	805	Cc1cc(OC(C)C)c(N)cc1Br
[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D3+:2](=[O;D1:3])-[O;D1-:4]$[C;D3:1]:[C;D3:3](:[C;D2:2])-[N;D3+:4](=[O;D1:5])-[O;D1-:6]>>[N;D3+:4](=[O;D1:5])(-[O;D1-:6])-[O;D1:7].[C;D3:1]:[C;D2:3]:[C;D2:2]	1	1	4897	COc1cc(OC)c(S(=O)(=O)O)cc1N
