Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C;D2:1]-[O;D2:2]-[S;D4:3](=[O;D1:4])(=[O;D1:5])-[C;D4:6](-[F:7])(-[F:8])-[F:9]>>[S;D4:3](=[O;D1:4])(=[O;D1:5])(-[C;D4:6](-[F:7])(-[F:8])-[F:9])-[O;D2:13]-[S;D4:11](=[O:10])(=[O:12])-[C:14](-[F:15])(-[F:16])-[F:17].[C;D2:1]-[O;D1:2]$[C;D2:1]-[C;D2:2]-[O;D1:3]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:4]	1	1	1602	Cc1nn(CCOS(=O)(=O)C(F)(F)F)c(C)c1CC(=O)NCc1ccc(F)cc1Cl
[C;D2:1]-[O;D2:2]-[S;D4:3](=[O;D1:4])(=[O;D1:5])-[C;D4:6](-[F:7])(-[F:8])-[F:9]>>[S;D4:3](=[O;D1:4])(=[O;D1:5])(-[C;D4:6](-[F:7])(-[F:8])-[F:9])-[O;D2:13]-[S;D4:11](=[O:10])(=[O:12])-[C:14](-[F:15])(-[F:16])-[F:17].[C;D2:1]-[O;D1:2]$[C;D4:1]-[C;D2:2]-[O;D1:3]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:6]-[C;D2:5]-[C:4]	1	1	9599	Cc1cnc(C(F)(F)COS(=O)(=O)C(F)(F)F)c(F)c1
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D4:6]>>[Si;D4:3](-[C;D1:4])(-[C;D1:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C:1](:[C:2]):[N;D2:7]:[C;D3:4](:[C;D2:3])-[S;D2:5]-[C;D2:6]>>[C:1](:[C:2]):[N;D2:7]:[C;D3:4](:[C;D2:3])-[F;D1:8].[S;D1:5]-[C;D2:6]	1	1	2342	Cc1nc(SCCO[Si](C)(C)C(C)(C)C)ccc1[N+](=O)[O-]
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D4:6]>>[Si;D4:3](-[C;D1:4])(-[C;D1:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C:1]-[C:2](-[C:3])(-[C:4])-[O;D2:5]-[C;D3:6](=[O;D1:7])-[N;D2:8]-[C;D3:9](:[N:10]):[C:11]>>[C:1]-[C:2](-[C:3])(-[C:4])-[O;D2:5]-[C;D3:6](=[O;D1:7])-[O;D2:19]-[C;D3:17](-[O:16]-[C:13](-[C:12])(-[C:14])-[C:15])=[O:18].[N;D1:8]-[C;D3:9](:[N:10]):[C:11]	1	1	3670	CC(C)(C)OC(=O)Nc1cc(CO[Si](C)(C)C(C)(C)C)ccn1
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D4:6]>>[Si;D4:3](-[C;D1:4])(-[C;D1:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D1:1]-[N;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9])-[C;D3:10]=[N:11]>>[C;D3:3](=[O;D1:4])(-[O;D2:5]-[C:6](-[C:7])(-[C:8])-[C:9])-[O;D2:19]-[C;D3:17](-[O:16]-[C:13](-[C:12])(-[C:14])-[C:15])=[O:18].[C;D1:1]-[N;D2:2]-[C;D3:10]=[N:11]	1	1	7286	CN(C(=O)OC(C)(C)C)C1=N[C@H]2[C@H](O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@H](O)[C@@H]2O)S1
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D4:6]>>[Si;D4:3](-[C;D1:4])(-[C;D1:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[C;D3:4](-[C;D1:3])=[O;D1:5]	1	1	1501	CSc1nc(Cl)c2c(CCO[Si](C)(C)C(C)(C)C)c[nH]c2n1
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D4:6]>>[Si;D4:3](-[C;D1:4])(-[C;D1:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D2:1]-[O;D2:2]-[C;D1:3]>>[C;D1:3]-[I;D1:4].[C;D2:1]-[O;D1:2]	1	1	3897	CCCCC(CCCC)(COC)CO[Si](C)(C)C(C)(C)C
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D4:6]>>[Si;D4:3](-[C;D1:4])(-[C;D1:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D2:1]-[O;D2:2]-[C;D2:3]-[C;D2:4]-[O;D1:5]>>[C;D2:3]-1-[C;D2:4]-[O;D2:5]-1.[C;D2:1]-[O;D1:2]	1	1	5672	COC(=O)c1ccc(COCCO[Si](C)(C)C(C)(C)C)cc1
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D4:6]>>[Si;D4:3](-[C;D1:4])(-[C;D1:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1](-[N;D1:2])-[C;D2:3]-[O;D1:4]>>[C;D3:1]-1-[N;D2:2]-[C;D3:6](-[O;D2:4]-[C;D2:3]-1)=[O;D1:5]	1	1	7298	CC(C)(F)C[C@H](N)CO[Si](C)(C)C(C)(C)C
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D4:6]>>[Si;D4:3](-[C;D1:4])(-[C;D1:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	1	1	8442	COc1cccc(Br)c1CO[Si](C)(C)C(C)(C)C
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D4:6]>>[Si;D4:3](-[C;D1:4])(-[C;D1:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[C;D2:2]-[O;D1:3]>>[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D2:8]-[C;D4:5](-[C:4])(-[C:6])-[C:7]	1	1	8013	CC(O)C(CO[Si](C)(C)C(C)(C)C)Cc1ccc(C(=O)Nc2ccccc2)o1
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D4:6]>>[Si;D4:3](-[C;D1:4])(-[C;D1:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[N;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D3:1]-[N;D2:2]=[C;D2:3]-[C;D3:4]	1	1	7828	C[C@H](CO[Si](C)(C)C(C)(C)C)NCc1ccccc1NC(=O)c1ccc(N2CCCC2)cc1Cl
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D4:6]>>[Si;D4:3](-[C;D1:4])(-[C;D1:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D3:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[O;D2:5]>>[C;D3:3](=[O;D1:4])(-[O;D2:5])-[Cl;D1:6].[C;D3:1]-[N;D1:2]	1	1	2684	CC(CO[Si](C)(C)C(C)(C)C)NC(=O)OCc1ccccc1
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D4:6]>>[Si;D4:3](-[C;D1:4])(-[C;D1:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D4:1]-[C;D2:2]-[O;D1:3]>>[C;D4:1]-[C;D3:2](=[O;D1:3])-[O;D2:5]-[C;D1:4]	1	1	5841	C[C@H]1C[C@@](N)(CO[Si](C)(C)C(C)(C)C)CCN1C(=O)OCc1ccccc1
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D4:6]>>[Si;D4:3](-[C;D1:4])(-[C;D1:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[C:5]:[N:6]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:9]-[C;D2:8]-[C:7]):[C:5]:[N:6]	1	1	8221	Cc1ccn2cc(CO[Si](C)(C)C(C)(C)C)[nH]c(=O)c12
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D1:4])(-[C;D1:5])-[C;D4:6]>>[Si;D4:3](-[C;D1:4])(-[C;D1:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:8]-[C;D2:7]-[C:6]):[C:5]	1	1	2444	Cn1c(CO[Si](C)(C)C(C)(C)C)cc2cc(Br)ccc21
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D3:4])(-[C;D3:5])-[C;D4:6]>>[Si;D4:3](-[C;D3:4])(-[C;D3:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[N:1]:[C:6]:[C;D3:2]-[C;D2:3]-[C;D2:4]-[O;D1:5]>>[O;D1:5]-[O;D1:7].[N:1]:[C:6]:[C;D3:2]-[C;D2:3]=[C;D1:4]	1	1	6059	COc1cc([N+](=O)[O-])ccc1-n1cccc(CCO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)c1=O
[C;D2:1]-[O;D2:2]-[Si;D4:3](-[C;D3:4])(-[C;D3:5])-[C;D4:6]>>[Si;D4:3](-[C;D3:4])(-[C;D3:5])(-[C;D4:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:4]):[C:5]>>[N:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:7]-[C;D1:6]):[C:5]	1	1	0	COc1ccc(F)c(-c2ccc(CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)nc2Cl)c1
[C;D2:1]-[S;D2:2]-[C;D2:3]-[C;D3:4]-[O;D1:5]>>[C;D2:3]-1-[C;D3:4]-[O;D2:5]-1.[C;D2:1]-[S;D1:2]$[C;D2:1]-[C;D3:2]-1-[C;D2:3]-[O;D2:4]-1>>[O;D1:4]-[O;D2:7]-[C;D3:6](=[O:5])-[C:8]:1:[C:9]:[C:10]:[C:11]:[C:12](-[Cl:13]):[C:14]:1.[C;D2:1]-[C;D2:2]=[C;D1:3]	1	1	1191	COC(=O)CCSCC(O)Cc1cccc(C2CCCC2)c1OCc1ccccc1
[C;D2:1]-[S;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])-[O;D1:5].[C;D2:1]-[S;D1:2]$[C;D2:1]:[C;D3:2](-[C;D3:3](:[C;D2:4]):[C;D2:5]):[C;D2:6]>>[C;D3:3](:[C;D2:4])(:[C;D2:5])-[Br;D1:7].[C;D2:1]:[C;D3:2](:[C;D2:6])-[B;D3:9](-[O;D1:8])-[O;D1:10]	1	1	6781	COC(=O)C(CSCc1ccc(-c2cccc(CN3CCCc4ccc(C(F)(F)F)cc43)c2)cc1)NC(=O)OC(C)(C)C
[C;D2:1]-[S;D2:2]-[C;D3:3](:[C;D2:4]):[C;D2:5]>>[C;D3:3](:[C;D2:4])(:[C;D2:5])-[Br;D1:6].[C;D2:1]-[S;D1:2]$[C;D2:1]-[S;D1:2]>>[C;D2:1]-[S;D2:2]-[C;D3:4](=[N;D1:3])-[N;D1:5]	1	1	4145	CC(C)(C)OC(=O)N1CCc2ccc(Cl)c(CSc3ccc(-c4csc(NCC5CC5)n4)cc3)c2CC1
[C;D2:1]-[S;D2:2]-[C;D3:3](:[C;D2:4]):[C;D2:5]>>[C;D3:3](:[C;D2:4])(:[C;D2:5])-[Br;D1:6].[C;D2:1]-[S;D1:2]$[C;D3:1]-[C;D3:2]:1:[C;D2:3]:[S;D2:4]:[C;D3:5](-[N;D2:6]):[N;D2:7]:1>>[C;D3:1]-[C;D3:2](-[C;D2:3]-[Br;D1:9])=[O;D1:8].[S;D1:4]=[C;D3:5](-[N;D2:6])-[N;D1:7]	1	1	4145	CC(C)(C)OC(=O)N1CCc2ccc(Cl)c(CSc3ccc(-c4csc(NCC5CC5)n4)cc3)c2CC1
[C;D2:1]-[S;D3:2](-[C;D1:3])=[O;D1:4]>>[C;D2:1]-[S;D2:2]-[C;D1:3].[O;D0:4]$[C;D3:1](-[C;D2:2]-[S;D2:3]-[C;D1:4]):[C:5]:[N:6]>>[C;D3:1](-[C;D2:2]-[Br;D1:7]):[C:5]:[N:6].[S;D1:3]-[C;D1:4]	1	1	6582	CC[C@H](NC(=O)c1c(CS(C)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1
[C;D2:1]-[S;D3:2](-[C;D1:3])=[O;D1:4]>>[O;D1:4]-[O;D2:7]-[C;D3:6](=[O:5])-[C:8]:1:[C:9]:[C:10]:[C:11]:[C:12](-[Cl:13]):[C:14]:1.[C;D2:1]-[S;D2:2]-[C;D1:3]$[C;D2:1]-[C;D2:2]-[S;D2:3]-[C;D1:4]>>[C;D2:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[S;D1:3]-[C;D1:4]	1	1	2770	CCOC(=O)c1c(CC)ncnc1NCCc1ccc(CCS(C)=O)cc1
[C;D2:1]-[S;D3:2](=[O;D1:3])-[C;D2:4]>>[O;D1:3]-[O;D2:7]-[C;D3:6](=[O:5])-[C:8]:1:[C:9]:[C:10]:[C:11]:[C:12](-[Cl:13]):[C:14]:1.[C;D2:1]-[S;D2:2]-[C;D2:4]$[C;D2:1]-[S;D2:2]-[C;D2:3]-[C;D2:4]>>[C;D2:3](-[C;D2:4])-[Br;D1:5].[C;D2:1]-[S;D1:2]	1	1	3106	CC(C)CCS(=O)CCCCCCl
[C;D2:1]-[S;D3:2](=[O;D1:3])-[C;D2:4]>>[O;D1:3]-[O;D2:7]-[C;D3:6](=[O:5])-[C:8]:1:[C:9]:[C:10]:[C:11]:[C:12](-[Cl:13]):[C:14]:1.[C;D2:1]-[S;D2:2]-[C;D2:4]$[C;D2:1]-[S;D2:2]-[C;D2:3]-[C;D2:4]>>[C;D2:3](-[C;D2:4])-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[C;D2:1]-[S;D1:2]	1	1	2409	CCS(=O)CCCc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c(F)n1
[C;D2:1]-[S;D3:2](=[O;D1:3])-[C;D2:4]>>[O;D1:3]-[O;D2:7]-[C;D3:6](=[O:5])-[C:8]:1:[C:9]:[C:10]:[C:11]:[C:12](-[Cl:13]):[C:14]:1.[C;D2:1]-[S;D2:2]-[C;D2:4]$[C;D3:1]-[C;D2:2]-[S;D2:3]-[C;D2:4]>>[C;D3:1]-[C;D2:2]-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[S;D1:3]-[C;D2:4]	1	1	3910	CC(C)(C)OC(=O)N1CC[C@@H](CS(=O)Cc2ccccc2)C1
[C;D2:1]-[S;D3:2](=[O;D1:3])-[C;D3:4](:[N:5]):[N:6]>>[O;D1:3]-[O;D2:9]-[C;D3:8](=[O:7])-[C:10]:1:[C:11]:[C:12]:[C:13]:[C:14](-[Cl:15]):[C:16]:1.[C;D2:1]-[S;D2:2]-[C;D3:4](:[N:5]):[N:6]$[C:1]:[C;D3:2](-[C;D2:3]-[S;D2:4]-[C;D3:5](:[N:6]):[N:7]):[N:8]>>[C:1]:[C;D3:2](-[C;D2:3]-[Cl;D1:9]):[N:8].[S;D1:4]-[C;D3:5](:[N:6]):[N:7]	1	1	9706	COc1ccnc(CS(=O)c2nc3cc(-n4ccnc4)c(F)cc3[nH]2)c1
[C;D2:1]-[S;D3:2](=[O;D1:3])-[C;D3:4](:[N:5]):[N:6]>>[O;D1:3]-[O;D2:9]-[C;D3:8](=[O:7])-[C:10]:1:[C:11]:[C:12]:[C:13]:[C:14](-[Cl:15]):[C:16]:1.[C;D2:1]-[S;D2:2]-[C;D3:4](:[N:5]):[N:6]$[C:1]:[C;D3:2](-[C;D2:3]-[S;D2:4]-[C;D3:5](:[N:6]):[N:7]):[N:8]>>[C:1]:[C;D3:2](-[C;D2:3]-[O;D1:9]):[N:8].[S;D1:4]-[C;D3:5](:[N:6]):[N:7]	1	1	2195	CCCC1(CCOc2ccnc(CS(=O)c3nc4ccccc4[nH]3)c2C)OCCO1
[C;D2:1]-[S;D3:2](=[O;D1:3])-[C;D3:4](:[N:5]):[N:6]>>[O;D1:3]-[O;D2:9]-[C;D3:8](=[O:7])-[C:10]:1:[C:11]:[C:12]:[C:13]:[C:14](-[Cl:15]):[C:16]:1.[C;D2:1]-[S;D2:2]-[C;D3:4](:[N:5]):[N:6]$[C:1]:[C;D3:3](:[N:2])-[C;D2:4]-[S;D2:5]-[C;D3:6](:[N:7]):[N:8]>>[C:1]:[C;D3:3](:[N:2])-[C;D2:4]-[Cl;D1:9].[S;D1:5]-[C;D3:6](:[N:7]):[N:8]	1	1	6952	Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2cc(N3CCN(C)CC3)c(F)cc2[nH]1
[C;D2:1]-[S;D3:2](=[O;D1:3])-[C;D3:4]>>[O;D1:3]-[O;D2:7]-[C;D3:6](=[O:5])-[C:8]:1:[C:9]:[C:10]:[C:11]:[C:12](-[Cl:13]):[C:14]:1.[C;D2:1]-[S;D2:2]-[C;D3:4]$[C;D1:1]-[C;D3:2](=[O;D1:3])-[N;D3:4](-[C;D2:5])-[C;D2:6]>>[C;D1:1]-[C;D3:2](=[O;D1:3])-[O;D2:10]-[C;D3:8](-[C:7])=[O:9].[N;D2:4](-[C;D2:5])-[C;D2:6]	1	1	5875	CC(=O)N1CCS(=O)c2ccccc2C1
[C;D2:1]-[S;D3:2](=[O;D1:3])-[C;D3:4]>>[O;D1:3]-[O;D2:7]-[C;D3:6](=[O:5])-[C:8]:1:[C:9]:[C:10]:[C:11]:[C:12](-[Cl:13]):[C:14]:1.[C;D2:1]-[S;D2:2]-[C;D3:4]$[C;D2:1]-[S;D2:2]-[C;D3:3](:[C;D2:4]):[C;D2:5]>>[C;D3:3](:[C;D2:4])(:[C;D2:5])-[Cl;D1:6].[C;D2:1]-[S;D1:2]	1	1	8230	CC(C)CS(=O)c1ccc2cc([N+](=O)[O-])c(N)cc2c1
[C;D2:1]-[S;D4:2](-[C;D1:3])(=[O;D1:4])=[O;D1:5]>>[C;D2:1]-[S;D2:2]-[C;D1:3].[O;D1:4]=[S;D3:7](-[O;D1:6])-[O;D2:8]-[O;D1:5]$[C;D1:1]-[S;D2:2]-[C;D2:3]-[C;D3:4]>>[C;D2:3](-[C;D3:4])-[O;D2:9]-[S;D4:6](-[C:5])(=[O:7])=[O:8].[C;D1:1]-[S;D1:2]	1	1	3714	Cc1cc2c(C(F)(F)F)c(C#N)ccc2n1C(C)CS(C)(=O)=O
[C;D2:1]-[S;D4:2](-[C;D1:3])(=[O;D1:4])=[O;D1:5]>>[C;D2:1]-[S;D2:2]-[C;D1:3].[O;D1:4]=[S;D3:7](-[O;D1:6])-[O;D2:8]-[O;D1:5]$[C;D3:1]-[C;D2:2]-[S;D2:3]-[C;D1:4]>>[C;D3:1]-[C;D2:2]-[Br;D1:5].[S;D1:3]-[C;D1:4]	1	1	204	COc1cc(F)c(CS(C)(=O)=O)cc1Br
[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[C;D2:5]>>[O;D1:3]-[O;D2:13]-[C;D3:12](=[O;D1:4])-[C;D3:11]:1:[C:10]:[C:9]:[C:8]:[C:7](-[Cl:6]):[C:14]:1.[C;D2:1]-[S;D2:2]-[C;D2:5]$[C;D2:1]-[C;D2:2]-[S;D2:3]-[C;D2:4]>>[C;D2:1]-[C;D2:2]-[Cl;D1:5].[S;D1:3]-[C;D2:4]	1	1	6567	O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OCCCS(=O)(=O)CCCO)ccc1Cl
[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[C;D2:5]>>[O;D1:3]-[O;D2:8]-[C;D3:7](=[O:6])-[C:9]:1:[C:10]:[C:11]:[C:12]:[C:13](-[Cl:14]):[C:15]:1.[C;D2:1]-[S;D3:2](=[O;D1:4])-[C;D2:5]$[C;D2:1]-[S;D3:2](=[O;D1:3])-[C;D2:4]>>[O;D1:3]-[O;D2:7]-[C;D3:6](=[O:5])-[C:8]:1:[C:9]:[C:10]:[C:11]:[C:12](-[Cl:13]):[C:14]:1.[C;D2:1]-[S;D2:2]-[C;D2:4]	1	1	2409	CCS(=O)(=O)CCCc1cn(C(c2ccccc2)(c2ccccc2)c2ccccc2)c(F)n1
[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[C;D3:5]>>[C;D2:1]-[S;D2:2]-[C;D3:5].[O;D1:3]=[S;D3:7](-[O;D1:6])-[O;D2:8]-[O;D1:4]$[C;D1:1]-[C;D2:2]-[S;D2:3]-[C;D3:4]>>[C;D1:1]-[C;D2:2]-[I;D1:5].[S;D1:3]-[C;D3:4]	1	1	503	CCS(=O)(=O)c1ccc(O)cc1
[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[C;D3:5]>>[C;D2:1]-[S;D2:2]-[C;D3:5].[O;D1:3]=[S;D3:7](-[O;D1:6])-[O;D2:8]-[O;D1:4]$[C;D3:1]-[C;D2:2]-[Cl;D1:3]>>[Cl;D1:3]-[S;D3:5](=[O;D1:4])-[Cl;D1:6].[C;D3:1]-[C;D2:2]-[O;D1:7]	1	1	377	CCS(=O)(=O)c1ccccc1CCl
[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[C;D3:5]>>[O;D1:3]=[S;D4:14](=[O;D1:4])(-[C;D2:13]-[C:12]:1:[C:11](-[C:9](-[O:8]-[C:7]-[C:6])=[O:10]):[C:25](:[C:23](:[C:22]:[C:21]:1)-[Br:24])-[O:26]-[C:27])-[C;D3:15]:2:[C:16]:[C:17]:[C:18]:[C:19]:[C:20]:2.[C;D2:1]-[S;D2:2]-[C;D3:5]$[C;D3:1]-[C;D2:2]-[S;D2:3]-[C;D3:4]>>[C;D3:1]-[C;D2:2]-[Br;D1:5].[S;D1:3]-[C;D3:4]	1	1	5387	COC(=O)c1c(CS(=O)(=O)c2ccccc2)ccc(Br)c1OC
[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[N;D2:5]-[C;D2:6]>>[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[Cl;D1:7].[N;D1:5]-[C;D2:6]$[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[Cl;D1:5]>>[Cl;D1:5]-[P;D5:7](-[Cl;D1:6])(-[Cl;D1:8])(-[Cl;D1:9])-[Cl;D1:10].[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[O;D1:11]	1	1	3200	O=[N+]([O-])c1ccc(Cc2ccc(CS(=O)(=O)NCc3ccccc3)cc2)cc1
[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[N;D2:5]-[C;D3:6]>>[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[Cl;D1:7].[N;D1:5]-[C;D3:6]$[C;D3:1]-[N;D1:2]>>[C;D3:1]-[N;D2:2]-[C;D3:8](-[O;D2:7]-[C:4](-[C:3])(-[C:5])-[C:6])=[O;D1:9]	1	1	5761	CCS(=O)(=O)Nc1cccc(Oc2cc(=O)n(C)c(Nc3ccc(I)cc3F)c2C(=O)NCc2ccc(OC)cc2)c1C
[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[N;D2:5]-[C;D3:6]>>[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[Cl;D1:7].[N;D1:5]-[C;D3:6]$[O;D2:1]-[C;D3:2](=[O;D1:3])-[C;D3:4](:[C;D3:5]):[C;D3:6]>>[O;D2:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:7].[C;D2:4](:[C;D3:5]):[C;D3:6]	1	1	2254	CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)OCC)c1F
[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[N;D3:5](-[C;D3:6])-[C;D3:7]>>[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[Cl;D1:8].[N;D2:5](-[C;D3:6])-[C;D3:7]$[C;D3:1]-[N;D2:3]-[C;D3:2]>>[C;D3:1]-[N;D3:3](-[C;D3:2])-[C;D3:9](-[O;D2:8]-[C:5](-[C:4])(-[C:6])-[C:7])=[O;D1:10]	1	1	2885	CCS(=O)(=O)N1C2CCC1CN(C(=O)OCC1c3ccccc3-c3ccccc31)C2
[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[O;D2:5]-[C;D3:6](:[C:7]):[N:8]>>[C;D2:1]-[S;D4:2](=[O;D1:3])(=[O;D1:4])-[Cl;D1:9].[O;D1:5]-[C;D3:6](:[C:7]):[N:8]$[N:1]:1:[N:2]:[C;D2:3]:[C;D3:4](-[C;D3:5](=[O;D1:6])-[C;D3:7]):[C;D3:8]:1>>[C;D3:5](=[O;D1:6])(-[C;D3:7])-[O;D1:9].[N:1]:1:[N:2]:[C;D2:3]:[C;D2:4]:[C;D3:8]:1	1	1	5324	CCCS(=O)(=O)Oc1c(C(=O)c2cc(C)c3c(c2C)C(=O)C(C)(C)CS3(=O)=O)cnn1CC
[C;D2:1]-[Sn;D4:2](-[C;D2:3])(-[C;D2:4])-[C;D3:5]:1:[C;D2:6]:[N:7]:[C:8]:[O;D2:9]:1>>[C;D2:1]-[Sn;D4:2](-[C;D2:3])(-[C;D2:4])-[Cl;D1:10].[C;D2:5]:1:[C;D2:6]:[N:7]:[C:8]:[O;D2:9]:1$[C;D4:1]-[Si;D4:2](-[C;D1:3])(-[C;D1:4])-[O;D2:5]-[C;D3:6]>>[C;D4:1]-[Si;D4:2](-[C;D1:3])(-[C;D1:4])-[Cl;D1:7].[O;D1:5]-[C;D3:6]	1	1	2310	CCCC[Sn](CCCC)(CCCC)c1cnc(C(O[Si](C)(C)C(C)(C)C)C2CCc3cc(-c4ccccc4)ccc3C2)o1
[C;D2:1]-[Sn;D4:2](-[C;D2:3])(-[C;D2:4])-[C;D3:5]:1:[C;D2:6]:[N:7]:[C:8]:[S;D2:9]:1>>[C;D2:1]-[Sn;D4:2](-[C;D2:3])(-[C;D2:4])-[Cl;D1:10].[C;D2:5]:1:[C;D2:6]:[N:7]:[C:8]:[S;D2:9]:1$[O;D2:1]-[C;D2:2]-[O;D2:3]-[C;D4:4]>>[O;D2:1]-[C;D2:2]-[Cl;D1:5].[O;D1:3]-[C;D4:4]	1	1	8905	CCCC[Sn](CCCC)(CCCC)c1cnc(C2(OCOC)CCC2)s1
