Composite_rule	popularity	route_ids_size	Reference	Target_molecules
[C:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[N;D2:5]-[N;D1:6]):[N:7]>>[C:1]:[C;D3:2](-[C;D3:3](=[O;D1:4])-[O;D2:10]-[C;D2:9]-[C:8]):[N:7].[N;D1:5]-[N;D1:6]$[C:1](:[C;D3:2]-[C;D3:3](=[O;D1:4])-[N;D3:5](-[C;D2:6])-[C;D2:7]):[N:8]>>[C:1](:[C;D3:2]-[C;D3:3](=[O;D1:4])-[O;D1:9]):[N:8].[N;D2:5](-[C;D2:6])-[C;D2:7]$[C:1](:[C;D3:2]-[C;D3:3](=[O;D1:4])-[O;D1:5]):[N:6]>>[O;D1:5]-[P;D4:8](=[O;D1:7])(-[O;D1:9])-[O;D1:10].[C:1](:[C;D3:2]-[C;D2:3]=[O;D1:4]):[N:6]$[O:1]-[C:2](=[O:3])-[C;D3:4]:1:[C;D3:5](-[C;D2:6]=[O;D1:7]):[C;D3:8]:[C:9]:[N:10]:1>>[C;D2:6](=[O;D1:7])-[N;D3:12](-[C;D1:11])-[C;D1:13].[O:1]-[C:2](=[O:3])-[C;D3:4]:1:[C;D2:5]:[C;D3:8]:[C:9]:[N:10]:1	1	1	3010	CCN(CC)C(=O)c1c(C(=O)NN)[nH]c2ccccc12
[C:1]:[C;D3:2](-[C;D3:3]-1=[N;D2:4]-[O;D2:5]-[C;D4:6](-[C;D3:7])(-[C;D4:8](-[F:9])(-[F:10])-[F:11])-[C;D2:12]-1):[S:13]>>[C:1]:[C;D3:2](-[C;D3:3](-[C;D2:12]=[C;D3:6](-[C;D3:7])-[C;D4:8](-[F:9])(-[F:10])-[F:11])=[O;D1:14]):[S:13].[N;D1:4]-[O;D1:5]$[C:1]-[C;D3:2](=[O:3])-[C;D2:4]=[C;D3:5](-[C;D3:6])-[C;D4:7](-[F:8])(-[F:9])-[F:10]>>[C:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D4:5](-[C;D3:6])(-[C;D4:7](-[F:8])(-[F:9])-[F:10])-[O;D1:11]$[C:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D4:5](-[O;D1:6])(-[C;D3:7])-[C;D4:8](-[F:9])(-[F:10])-[F:11]>>[C;D3:5](=[O;D1:6])(-[C;D3:7])-[C;D4:8](-[F:9])(-[F:10])-[F:11].[C:1]-[C;D3:2](=[O:3])-[C;D1:4]$[C:1]:[C;D3:2](-[C;D3:3](-[C;D1:4])=[O;D1:5]):[S:6]>>[C:1]:[C;D3:2](-[C;D3:3](-[C;D1:4])-[O;D1:5]):[S:6]	1	1	1218	COC(=O)c1sc(C2=NOC(c3cc(Cl)c(F)c(Cl)c3)(C(F)(F)F)C2)c2c1CCC2
[C:1]:[C;D3:2](-[N;D2:3]-[C;D3:4](:[C;D2:5]):[C;D2:6]):[N:7]>>[C:1]:[C;D3:2](-[N;D2:3]-[C;D3:11]-1-[C;D2:10]-[C:9]-[C:8]-[C;D2:12]-1):[N:7].[C;D3:4](:[C;D2:5])(:[C;D2:6])-[N;D1:13]$[C:1]:1:[C;D3:2]:[C;D3:3](-[N;D2:4]-[C;D3:5]):[N;D2:6]:[C:7]:[N:8]:1>>[C:1]:1:[C;D3:2]:[C;D3:3](:[N;D2:6]:[C:7]:[N:8]:1)-[Cl;D1:9].[N;D1:4]-[C;D3:5]$[C:1]:1:[C;D3:2]:[C;D3:3](-[Cl;D1:4]):[N;D2:5]:[C:6]:[N:7]:1>>[Cl;D1:4]-[O;D2:9]-[Cl;D1:8].[C:1]:1:[C;D3:2]:[C;D3:3](:[N;D2:5]:[C:6]:[N:7]:1)=[O;D1:10]$[C:1]:1:[C:2]:[C:3]:[N;D2:4]:[C;D3:5](-[N;D2:6]-[C;D2:7]):[N;D2:8]:1>>[C:1]:1:[C:2]:[C:3]:[N;D2:4]:[C;D3:5](:[N;D2:8]:1)-[S;D2:10]-[C;D1:9].[N;D1:6]-[C;D2:7]	1	1	9858	Cc1nc(NCc2ccccn2)nc(Nc2ccc(F)c(F)c2)c1C
[C:1]:[C;D3:2](-[N;D2:3]-[C;D3:4](=[O;D1:5])-[C;D3:6]):[N:7]>>[C;D3:4](=[O;D1:5])(-[C;D3:6])-[Cl;D1:8].[C:1]:[C;D3:2](-[N;D1:3]):[N:7]$[C:1](:[C:2]):[N;D2:6]:[C;D3:4](:[C;D2:3])-[N;D1:5]>>[C:1](:[C:2]):[N;D2:6]:[C;D3:4](:[C;D2:3])-[Cl;D1:7].[N;D1:5]=[C;D3:12](-[C;D3:11]:1:[C:10]:[C:9]:[C:8]:[C:20]:[C:19]:1)-[C;D3:13]:2:[C:14]:[C:15]:[C:16]:[C:17]:[C:18]:2$[C;D3:1]-[O;D2:2]-[C;D3:3](:[N;D2:4]:[C:5]:[C:6]):[C;D2:7]>>[C;D3:3](:[N;D2:4]:[C:5]:[C:6])(:[C;D2:7])-[Cl;D1:8].[C;D3:1]-[O;D1:2]$[C;D2:1]-[C;D3:2](-[O;D1:3])-[C;D2:4]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[C;D2:4]	1	1	4090	CC1(C)CC(Oc2cccc(NC(=O)c3ccc(F)cc3Cl)n2)CCN1Cc1ccccc1
[C:1]:[C;D3:2](-[S;D2:3]-[C;D2:4]-[C;D3:5](:[C:6]:[S:7]):[N:8]):[N:9]>>[C;D2:4](-[C;D3:5](:[C:6]:[S:7]):[N:8])-[Cl;D1:10].[C:1]:[C;D3:2](-[S;D1:3]):[N:9]$[N:1]#[C;D2:2]-[C;D3:3]:1:[C;D3:4](-[S;D1:5]):[N;D2:6]:[C;D3:7](-[N;D1:8]):[C;D3:9](-[C;D2:10]#[N:11]):[C;D3:12]:1-[C;D3:13]>>[C;D2:7](#[N;D1:8])-[C;D3:9](-[C;D2:10]#[N:11])=[C;D2:12]-[C;D3:13].[N:1]#[C;D2:2]-[C;D2:3]-[C;D3:4](=[S;D1:5])-[N;D1:6]$[N:1]#[C;D2:2]-[C;D3:3](-[C;D2:4]#[N:5])=[C;D2:6]-[C;D3:7]>>[C;D2:6](-[C;D3:7])=[O;D1:8].[N:1]#[C;D2:2]-[C;D2:3]-[C;D2:4]#[N:5]$[C;D2:1]:[C;D3:2](-[O;D2:3]-[C;D3:4]):[C;D2:5]>>[C;D2:1]:[C;D3:2](:[C;D2:5])-[O;D1:6].[O;D1:3]-[C;D3:4]	1	1	527	N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OC2CCOC2)cc1
[C:1]:[C;D3:2]:[N;D3:3]:1:[C;D2:4]:[C;D2:5]:[N;D2:6]:[C;D3:7]:1:[C;D3:8]>>[C;D2:4](-[C;D2:5]=[O;D1:9])-[Cl;D1:10].[C:1]:[C;D3:2]:[N;D2:3]:[C;D3:7](-[N;D1:6]):[C;D3:8]$[N:1]:[C;D3:2](-[N;D1:3]):[C:4]>>[N:1]:[C;D3:2](-[N;D2:3]-[C;D2:11]-[C;D3:10]:1:[C:9]:[C:8]:[C:7](-[O:6]-[C:5]):[C:13](:[C:12]:1)-[O:14]-[C:15]):[C:4]$[C:1]:[C:2]:[N;D2:3]:[C;D3:4](-[N;D2:5]-[C;D2:6]):[C;D3:7]>>[C:1]:[C:2]:[N;D2:3]:[C;D3:4](:[C;D3:7])-[Cl;D1:8].[N;D1:5]-[C;D2:6]$[C:1]:[C;D3:2]:[N;D2:3]:[C;D3:4](-[Cl;D1:5]):[C;D3:6]>>[Cl;D1:5]-[P;D4:8](=[O;D1:7])(-[Cl;D1:9])-[Cl;D1:10].[C:1]:[C;D3:2]:[N;D3+:3](:[C;D2:4]:[C;D3:6])-[O;D1-:11]	1	1	206	COC(=O)c1cc(Cl)c2nccn2c1-c1cccc(F)c1
[C:1]:[C;D3:2]:[N;D3:3]:1:[C;D2:4]:[N;D2:5]:[C;D2:6]:[C;D3:7]:1:[C;D2:8]>>[C:1]:[C;D3:2]:[N;D2:3]:[C;D3:7](-[C;D2:6]-[N;D2:5]-[C;D2:4]=[O;D1:9]):[C;D2:8]$[C;D2:1]-[N;D2:2]-[C;D2:3]=[O;D1:4]>>[C;D2:3](=[O;D1:4])-[O;D1:5].[C;D2:1]-[N;D1:2]$[C;D2:1]-[N;D1:2]>>[C;D2:1]-[N;D2:2]=[N;D2+:4]=[N;D1-:3]$[N:1]:[C;D3:2](-[C;D2:3]-[N;D2:4]=[N;D2+:5]):[C:6]>>[N:1]:[C;D3:2](-[C;D2:3]-[O;D1:7]):[C:6].[N;D1-:4]=[N;D2+:5]	1	1	13	COC(=O)c1ccc2cncn2c1Cl
[C:1]:[C;D3:3](:[N:2])-[C;D2:4]-[S;D2:5]-[C;D3:6](:[N:7]):[N:8]>>[C:1]:[C;D3:3](:[N:2])-[C;D2:4]-[Cl;D1:9].[S;D1:5]-[C;D3:6](:[N:7]):[N:8]$[C:1]:[C;D3:3](:[N:2])-[C;D2:4]-[Cl;D1:5]>>[Cl;D1:5]-[S;D3:7](=[O;D1:6])-[Cl;D1:8].[C:1]:[C;D3:3](:[N:2])-[C;D2:4]-[O;D1:9]$[C;D2:1]-[O;D1:2]>>[C;D2:1]-[O;D2:2]-[C;D3:4](-[C;D1:3])=[O;D1:5]$[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:5]-[C;D3:6]:1:[N;D2:7]:[C;D2:8]:[C;D2:9]:[C;D3:10](-[O;D2:11]):[C;D3:12]:1-[C;D1:13]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D3:15](-[C;D1:14])=[O;D1:16].[C;D1:5]-[C;D3:6]:1:[C;D3:10](:[C;D2:9]:[C;D2:8]:[N;D3+:7](:[C;D3:12]:1-[C;D1:13])-[O;D1-:17])-[O;D2:11]	1	1	6239	Cc1c(OCCCCCO)ccnc1CSc1nc2ccccc2[nH]1
[C:1]:[C;D3:3](:[N:2])-[C;D3:4](=[N;D2:5]-[N;D1:6])-[C;D3:7]>>[C:1]:[C;D3:3](:[N:2])-[C;D3:4](-[C;D3:7])=[O;D1:8].[N;D1:5]-[N;D1:6]$[C:1]:[C;D3:3](:[N:2])-[C;D3:4](=[O;D1:5])-[C;D3:6]>>[C:1]:[C;D3:3](:[N:2])-[C;D3:4](-[O;D1:5])-[C;D3:6]$[N:1]:[C:3]:1:[C;D3:2]:[C;D3:7](:[N;D2:6]:[C:5]:[N:4]:1)-[C;D3:8](-[O;D1:9])-[C;D3:10]>>[N:1]:[C:3]:1:[C;D3:2]:[C;D3:7](:[N;D2:6]:[C:5]:[N:4]:1)-[I;D1:11].[C;D2:8](=[O;D1:9])-[C;D3:10]$[O;D2:1]-[C;D2:2]-[N;D3:3]:1:[C;D2:4]:[C:5]:[C:6]:[C;D3:7]:1:[N:8]>>[O;D2:1]-[C;D2:2]-[Cl;D1:9].[N;D2:3]:1:[C;D2:4]:[C:5]:[C:6]:[C;D3:7]:1:[N:8]	1	1	3176	C[Si](C)(C)CCOCn1ccc2c(C(=NN)C3CCCCC3)ncnc21
[C:1]:[C;D3:3](:[N:2])-[C;D3:4]:1:[N;D2:5]:[C;D3:6]:2:[C;D3:7](:[C;D2:8]:[C:9]:[N:10]:[C;D2:11]:2):[N;D2:12]:1>>[C:1]:[C;D3:3](:[N:2])-[C;D2:4]=[O;D1:13].[N;D1:5]-[C;D3:6]:1:[C;D3:7](:[C;D2:8]:[C:9]:[N:10]:[C;D2:11]:1)-[N;D1:12]$[C:1]:[C;D3:3](:[N:2])-[C;D2:4]=[O;D1:5]>>[C:1]:[C;D3:3](:[N:2])-[C;D2:4]-[O;D1:5]$[C:1]:[C;D3:3](:[N:2])-[C;D2:4]-[O;D1:5]>>[C:1]:[C;D3:3](:[N:2])-[C;D3:4](=[O;D1:5])-[O;D2:8]-[C;D2:7]-[C:6]$[C:1]:1:[N:2]:[N:3]:[C:4]:[C;D3:5]:1-[C;D2:6]-[N;D3:7](-[C;D2:8])-[C;D2:9]>>[C:1]:1:[N:2]:[N:3]:[C:4]:[C;D3:5]:1-[C;D2:6]=[O;D1:10].[N;D2:7](-[C;D2:8])-[C;D2:9]	1	1	9265	C[C@@H]1CN(Cc2c[nH]nc2-c2nc3cnccc3[nH]2)CCN1c1ccc(C(F)(F)F)cn1
[C:1]=[N;D2:2]-[N;D2:3]-[C;D3:4](=[O;D1:5])-[C;D2:6]>>[C;D3:4](=[O;D1:5])(-[C;D2:6])-[O;D1:7].[C:1]=[N;D2:2]-[N;D1:3]$[O:1]=[C;D3:2](-[O;D1:3])-[C:4]>>[O:1]=[C;D3:2](-[O;D2:3]-[C;D1:5])-[C:4]$[C;D2:1]-[C;D3:2]:1:[N;D2:3]:[N;D2:4]:[C;D3:5](-[C;D3:6]):[O;D2:7]:1>>[C;D2:1]-[C;D3:2](-[N;D2:3]-[N;D2:4]-[C;D3:5](-[C;D3:6])=[O;D1:7])=[O;D1:8]$[C;D2:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[N;D2:5]-[C:6](=[O:7])-[C:8]>>[N;D1:4]-[N;D2:5]-[C:6](=[O:7])-[C:8].[C;D2:1]-[C;D3:2](=[O;D1:3])-[O;D1:9]	1	1	6426	CCCCCn1/c(=N/NC(=O)CCc2nnc(-c3ccccc3)o2)[nH]c(=O)c2[nH]cnc21
[C;D1:1]-[C;D2:2]-[C;D3:3](-[O;D1:4])-[C;D3:5]:[C:7]:[N:6]>>[C;D1:1]-[C;D2:2]-[Mg;D2:9]-[Br;D1:8].[C;D2:3](=[O;D1:4])-[C;D3:5]:[C:7]:[N:6]$[C;D1:1]-[O;D2:2]-[C;D3:3](:[C;D2:4]):[N;D3:8]:[C:6](:[C:5]):[C:7]>>[C;D3:3](:[C;D2:4])(:[N;D3:8]:[C:6](:[C:5]):[C:7])-[I;D1:9].[C;D1:1]-[O;D1:2]$[O;D1:1]=[C;D2:2]-[C;D3:3]:[C:5]:[N:4]>>[O;D1:1]-[C;D2:2]-[C;D3:3]:[C:5]:[N:4]$[O;D1:1]-[C;D2:2]>>[O;D2:1](-[C;D2:2])-[Si;D4:7](-[C;D4:4](-[C:3])(-[C:5])-[C:6])(-[C;D1:8])-[C;D1:9]	1	1	1187	CCC(O)c1ccc(OC)n2nc(C(F)(F)F)cc12
[C;D1:1]-[C;D2:2]-[C;D3:3](:[C:4]):[N:5]>>[C;D1:1]=[C;D2:2]-[C;D3:3](:[C:4]):[N:5]$[C;D1:1]=[C;D2:2]-[C;D3:3](:[C;D2:4]):[N;D2:7]:[C:6]:[C:5]>>[C;D1:1]=[C;D2:2]-[B;D3:16]-1-[O;D2:15]-[B:12](-[O:11]-[B:10](-[C:9]=[C:8])-[O;D2:17]-1)-[C:13]=[C:14].[C;D3:3](:[C;D2:4])(:[N;D2:7]:[C:6]:[C:5])-[Cl;D1:18]$[C;D1:1]-[N;D3:2](-[C;D1:3])-[C;D3:4](:[C;D2:5]):[N;D2:8]:[C:7]:[C:6]>>[C;D3:4](:[C;D2:5])(:[N;D2:8]:[C:7]:[C:6])-[Cl;D1:9].[C;D1:1]-[N;D2:2]-[C;D1:3]$[C;D1:1]-[C;D4:2](-[C;D1:3])(-[C;D1:4])-[O;D2:5]-[C;D3:6](=[O:7])-[C:8]>>[C;D1:1]-[C;D4:2](-[C;D1:3])(-[C;D1:4])-[O;D2:18]-[C;D3:12](-[N:10](-[C:9])-[C:11])-[O:13]-[C:14](-[C:15])(-[C:16])-[C:17].[O;D1:5]-[C;D3:6](=[O:7])-[C:8]	1	1	3409	CCc1cc(C(=O)OC(C)(C)C)cc(N(C)C)n1
[C;D1:1]-[C;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5]>>[C;D1:1]-[C;D2:2]-[Mg;D2:7]-[Br;D1:6].[C;D3:3](=[O;D1:4])(-[C;D3:5])-[N;D3:10](-[O;D2:9]-[C:8])-[C;D1:11]$[O;D2:1]-[N;D3:2](-[C;D1:3])-[C;D3:4](=[O;D1:5])-[C;D3:6]>>[C;D3:4](=[O;D1:5])(-[C;D3:6])-[Cl;D1:7].[O;D2:1]-[N;D2:2]-[C;D1:3]$[C;D3:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:4]>>[Cl;D1:4]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D3:1]-[C;D3:2](=[O;D1:3])-[O;D1:8]$[C:1]-[C;D3:2](=[O:3])-[O;D1:4]>>[C:1]-[C;D3:2](=[O:3])-[O;D2:4]-[C;D2:6]-[C;D1:5]	1	1	7804	CCC(=O)C1CC1c1nc2c(C)ncc(C)n2n1
[C;D1:1]-[C;D2:2]-[N;D3:3]:1:[C;D3:4]:[C:5]:[C:6]:[C;D3:8]:1:[C:7]>>[C;D1:1]-[C;D2:2]-[I;D1:9].[N;D2:3]:1:[C;D3:4]:[C:5]:[C:6]:[C;D3:8]:1:[C:7]$[C;D1:1]-[N;D3:2](-[C;D2:3])-[C;D3:4](=[O;D1:5])-[O;D2:6]>>[C;D3:4](=[O;D1:5])(-[O;D2:6])-[O;D2:14]-[N;D3:13]-1-[C:8](=[O:7])-[C:9]-[C:10]-[C:11]-1=[O:12].[C;D1:1]-[N;D2:2]-[C;D2:3]$[N;D2:1]-[C;D2:2]-[C;D3:3](:[C:4]):[N:5]>>[N;D2:1]-[C;D3:2](-[C;D3:3](:[C:4]):[N:5])=[O;D1:6]$[C;D1:1]-[N;D2:2]-[C;D3:3](=[O;D1:4])-[C;D3:5](:[C:6]):[N:7]>>[C;D3:3](=[O;D1:4])(-[C;D3:5](:[C:6]):[N:7])-[O;D2:10]-[C;D2:9]-[C:8].[C;D1:1]-[N;D1:2]	1	1	892	CCn1c(CN(C)C(=O)OCc2ccccc2)cc2ccccc21
[C;D1:1]-[C;D2:2]-[O;D2:3]-[C;D3:4]>>[C;D1:1]-[C;D2:2]-[I;D1:5].[O;D1:3]-[C;D3:4]$[O;D1:1]-[C;D3:2](-[C;D3:3]:[C:4]:[N:5])-[C;D4:6](-[F;D1:7])(-[F;D1:8])-[F;D1:9]>>[C;D4:6](-[F;D1:7])(-[F;D1:8])(-[F;D1:9])-[Si;D4:11](-[C;D1:10])(-[C;D1:12])-[C;D1:13].[O;D1:1]=[C;D2:2]-[C;D3:3]:[C:4]:[N:5]$[O;D1:1]=[C;D2:2]-[C;D3:3]:[C:4]:[N:5]>>[O;D1:1]-[C;D2:2]-[C;D3:3]:[C:4]:[N:5]$[O;D1:1]-[C;D2:2]-[C;D3:3]:[C:4]:[N:5]>>[O;D1:1]=[C;D3:2](-[C;D3:3]:[C:4]:[N:5])-[O;D2:7]-[C;D1:6]	1	1	351	CCOC(c1ccc(Cl)c2nc3n(c12)CCCN3c1ccc(Cl)cc1Cl)C(F)(F)F
[C;D1:1]-[C;D2:2]>>[C;D2:1](-[C;D2:2])-[I;D1:3]$[C;D2:1]-[C;D2:2]-[I;D1:3]>>[C;D2:1]-[C;D2:2]-[O;D2:8]-[S;D4:5](-[C:4])(=[O:6])=[O:7].[I;D0:3]$[C;D2:1]-[O;D2:2]-[S;D4:3](-[C;D1:4])(=[O;D1:5])=[O;D1:6]>>[S;D4:3](-[C;D1:4])(=[O;D1:5])(=[O;D1:6])-[Cl;D1:7].[C;D2:1]-[O;D1:2]$[C;D2:1]-[C;D2:2]-[O;D1:3]>>[C;D2:1]-[C;D3:2](-[O;D1:3])=[O;D1:4]	1	1	8485	CC[C@H]1C(=O)OC[C@H](NC(=O)OC(C)(C)C)C(=O)O[C@@H](C)[C@@H]1OC(=O)C(C)C
[C;D1:1]-[C;D3:2](-[Br;D1:3])-[C;D3:4](:[N:5]):[N:6]>>[Br;D1:3]-[Br;D1:7].[C;D1:1]-[C;D2:2]-[C;D3:4](:[N:5]):[N:6]$[C;D2:1]-[C;D3:2]:1:[N;D2:3]:[C:4](:[C:5]):[C;D3:6]:[C;D3:7](=[O;D1:8]):[N;D3:9]:1-[C;D3:10]>>[N;D1:9]-[C;D3:10].[C;D2:1]-[C;D3:2]:1:[N;D2:3]:[C:4](:[C:5]):[C;D3:6]:[C;D3:7](=[O;D1:8]):[O;D2:11]:1$[C;D2:1]-[C;D3:2]:1:[N;D2:3]:[C;D3:4](:[C;D3:5](:[C;D2:6]):[C;D3:8](=[O;D1:9]):[O;D2:10]:1):[C;D2:7]>>[C;D2:1]-[C;D3:2](-[N;D2:3]-[C;D3:4](:[C;D3:5](:[C;D2:6])-[C;D3:8](=[O;D1:9])-[O;D1:11]):[C;D2:7])=[O;D1:10]$[C;D2:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D3:5]>>[C;D2:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:6].[N;D1:4]-[C;D3:5]	1	1	2518	CC(Br)c1nc2ccccc2c(=O)n1-c1ccc(F)cc1
[C;D1:1]-[C;D3:2](-[C;D3:3])-[N;D3:4](-[C;D2:5])-[C;D2:6]>>[C;D1:1]-[C;D3:2](-[C;D3:3])-[Cl;D1:7].[N;D2:4](-[C;D2:5])-[C;D2:6]$[C;D1:1]-[C;D3:2](-[Cl;D1:3])-[C;D3:4]>>[Cl;D1:3]-[S;D3:6](=[O;D1:5])-[Cl;D1:7].[C;D1:1]-[C;D3:2](-[C;D3:4])-[O;D1:8]$[C;D1:1]-[C;D3:2](-[O;D1:3])-[C;D3:4]>>[C;D1:1]-[C;D3:2](=[O;D1:3])-[C;D3:4]$[C;D1:1]-[C;D3:2](=[O;D1:3])-[C;D3:4](:[C;D2:5]):[C;D2:6]>>[C;D1:1]-[C;D3:2](=[O;D1:3])-[Cl;D1:7].[C;D2:4](:[C;D2:5]):[C;D2:6]	1	1	3366	CC(c1ccc(-c2ccc(Cl)cc2)cc1)N1CCNCC1
[C;D1:1]-[C;D3:2](-[N;D1:3])-[C;D3:4](:[C:5]):[N:6]>>[C;D1:1]-[C;D3:2](-[C;D3:4](:[C:5]):[N:6])=[O;D1:7].[N;D0:3]$[C;D3:1](-[N;D2:2]-[C;D3:3]:1:[N;D2:4]:[C:5]:[C:6]:[C:7]:[N;D2:8]:1):[C:9]:[N:10]>>[C;D3:3]:1(:[N;D2:4]:[C:5]:[C:6]:[C:7]:[N;D2:8]:1)-[Cl;D1:11].[C;D3:1](-[N;D1:2]):[C:9]:[N:10]$[C;D3:1]-[C;D2:2]-[C;D2:3]-[C;D3:4](:[N:5]):[C:6]>>[C;D3:1]-[C;D2:2]#[C;D2:3]-[C;D3:4](:[N:5]):[C:6]$[C:1]-[C;D2:2]#[C;D2:3]-[C;D3:4]:1:[N;D2:5]:[C:6]:[N:7]:[C:8]:[C;D3:9]:1>>[C;D3:4]:1(:[N;D2:5]:[C:6]:[N:7]:[C:8]:[C;D3:9]:1)-[Cl;D1:10].[C:1]-[C;D2:2]#[C;D1:3]	1	1	243	CC(N)c1ccc(Nc2ncc(Cl)c(CCc3ccccc3C3(C(N)=O)CC3)n2)cn1
[C;D1:1]-[C;D3:2](-[N;D1:3])-[C;D3:4](:[C:5]):[N:6]>>[N;D1:3]#[C;D2:8]-[C;D1:7].[C;D1:1]-[C;D3:2](-[C;D3:4](:[C:5]):[N:6])=[O;D1:9]$[C;D1:1]-[C;D3:2](=[O;D1:3])-[C;D3:4](:[C:5]):[N:6]>>[C;D1:1]-[Mg;D2:8]-[Br;D1:7].[C;D3:2](=[O;D1:3])(-[C;D3:4](:[C:5]):[N:6])-[N;D3:11](-[O;D2:10]-[C:9])-[C;D1:12]$[N:1]-[C:2](=[O:3])-[C;D3:4]:1:[C:5]:[C:6]:[C;D3:8](:[C:7]):[N;D3:9]:1-[C;D3:10](:[C;D2:11]):[C;D2:12]>>[C;D3:10](:[C;D2:11])(:[C;D2:12])-[B;D3:14](-[O;D1:13])-[O;D1:15].[N:1]-[C:2](=[O:3])-[C;D3:4]:1:[C:5]:[C:6]:[C;D3:8](:[C:7]):[N;D2:9]:1$[O;D2:1]-[N;D3:2](-[C;D1:3])-[C;D3:4](=[O;D1:5])-[C;D3:6](:[C:7]):[N:8]>>[C;D3:4](=[O;D1:5])(-[C;D3:6](:[C:7]):[N:8])-[O;D1:9].[O;D2:1]-[N;D2:2]-[C;D1:3]	1	1	2004	CC(N)c1cc2c(Cl)cccc2n1-c1cccc(F)c1
[C;D1:1]-[C;D3:2](-[N;D2:3]-[C;D2:4])-[C;D3:5]>>[C;D1:1]-[C;D3:2](=[N;D2:3]-[C;D2:4])-[C;D3:5]$[C;D1:1]-[C;D3:2](=[N;D2:3]-[C;D2:4])-[C;D3:7](:[C;D3:5]):[C;D2:6]>>[C;D1:1]-[C;D3:2](-[N;D2:3]-[C;D2:4])=[O;D1:8].[C;D3:5]:[C;D2:7]:[C;D2:6]$[C;D1:1]-[C;D3:2](=[O;D1:3])-[N;D2:4]-[C;D2:5]>>[C;D1:1]-[C;D3:2](=[O;D1:3])-[O;D2:9]-[C;D3:7](-[C:6])=[O:8].[N;D1:4]-[C;D2:5]$[N;D1:1]-[C;D2:2]-[C;D2:3]-[C;D3:4]>>[N;D3+:1](-[C;D2:2]=[C;D2:3]-[C;D3:4])(=[O;D1:5])-[O;D1-:6]	1	1	529	CC1NCCc2ccc(C(F)(F)F)cc21
[C;D1:1]-[C;D3:2](-[N;D2:3]-[C;D3:4])-[C;D3:5]>>[C;D1:1]-[C;D3:2](-[C;D3:5])=[O;D1:6].[N;D1:3]-[C;D3:4]$[C;D1:1]-[C;D3:2](=[O;D1:3])-[C;D3:4]>>[C;D1:1]-[C;D3:2](-[O;D1:3])-[C;D3:4]$[C;D1:1]-[C;D3:2](-[O;D1:3])-[C;D3:4]>>[C;D1:1]-[Mg;D2:6]-[Br;D1:5].[C;D2:2](=[O;D1:3])-[C;D3:4]$[O;D1:1]=[C;D2:2]-[C;D3:3]>>[O;D1:1]-[C;D2:2]-[C;D3:3]	1	1	1528	CC(Nc1ccccc1)[C@@H]1CC[C@@H](NC(=O)c2cc(C(F)(F)F)ccc2Cl)CC1
[C;D1:1]-[C;D3:2](-[O;D1:3])-[C;D4:4]>>[C;D1:1]-[Mg;D2:6]-[Br;D1:5].[C;D2:2](=[O;D1:3])-[C;D4:4]$[O;D1:1]=[C;D2:2]-[C;D4:3]>>[O;D1:1]-[C;D2:2]-[C;D4:3]$[O;D1:1]-[C;D2:2]-[C;D4:3]>>[O;D1:1]=[C;D3:2](-[C;D4:3])-[O;D2:6]-[C;D2:5]-[C:4]$[O:1]-[C;D3:2](=[O:3])-[C;D4:4](-[C;D3:5])(-[C;D2:6]-[C;D2:7])-[C;D2:9]-[C;D2:8]>>[C;D2:6](-[C;D2:7])-[Cl;D1:10].[C;D2:8]-[C;D2:9]-[Cl;D1:11].[O:1]-[C;D3:2](=[O:3])-[C;D2:4]-[C;D3:5]	1	1	2298	CC(O)C1(c2cc(F)cc(OCc3ccccc3)c2)CCOCC1
